FAT. PERDA USINAS HIDROELETRICAS
 XXXX XXXX    X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX
 9999
FAT. PERDA USINAS TERMICA
 XXXX XXXX    X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX
 9999
FAT. PERDA SUBMERCADO
 XXXX XXXX    X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX
 9999
FAT. PERDA INTERLIGACAO
 XXXX XXXX    X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX X.XXX
              .0082 .0082 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
      2022    .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
              .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
              .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
 0003 0001
      2018    .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167
              .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167
              .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167 .0167
      2019    .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085
              .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085
              .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085 .0085
      2020    .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082
              .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082
              .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082 .0082
      2021    .0082 .0082 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
              .0082 .0082 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
              .0082 .0082 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
      2022    .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
              .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
              .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095 .0095
 0001 0011
      2018    .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
      2019    .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
      2020    .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
      2021    .0494 .0494 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
              .0494 .0494 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
              .0494 .0494 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
      2022    .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
              .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
              .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
 0011 0001
      2018    .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
      2019    .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
      2020    .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
              .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494 .0494
      2021    .0494 .0494 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
              .0494 .0494 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
              .0494 .0494 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
      2022    .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
              .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
              .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415 .0415
 0003 0011
      2018    .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396
              .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396
              .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396
      2019    .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
              .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
              .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
      2020    .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
              .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
              .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
      2021    .0425 .0425 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
              .0425 .0425 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
              .0425 .0425 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
      2022    .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
              .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
              .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
 0011 0003
      2018    .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396
              .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396
              .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396 .0396
      2019    .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
              .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
              .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
      2020    .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
              .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
              .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425 .0425
      2021    .0425 .0425 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
              .0425 .0425 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
              .0425 .0425 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
      2022    .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
              .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
              .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428 .0428
 0004 0011
      2018    .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
      2019    .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
      2020    .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
      2021    .0368 .0368 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
              .0368 .0368 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
              .0368 .0368 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
      2022    .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
              .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
              .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
 0011 0004
      2018    .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
      2019    .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
      2020    .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
              .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368 .0368
      2021    .0368 .0368 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
              .0368 .0368 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
              .0368 .0368 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
      2022    .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
              .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
              .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321 .0321
 0001 0004
      2018    .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630
              .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630
              .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630
      2019    .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
      2020    .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
      2021    .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
      2022    .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
 0004 0001
      2018    .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630
              .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630
              .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630 .0630
      2019    .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
      2020    .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
      2021    .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
      2022    .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
              .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315 .0315
 9999
