(NUM      NOMUSI      SSIS  SITU CLAST CLAST N       SMERC NUNID PROP        POT     FCAR        CGER     CCC  TCOMB/DINI  GTMIN1  GTMIN2  GTMIN3  TIF         IP          GTMINe OUTROS)
(XXXXX  XXXXXXXXXXXX  XXXX  XXX  XXXX  XXXXXXXXXXXX  XXXX  XXXX  XXXXXXXXXX  XXXXXX  XXXXXXXXXX  XXXXXXX  XXX  XXXXXXXXXX  XXXXXX  XXXXXX  XXXXXX  XXXXXXXXXX  XXXXXXXXXX  XXXXXX ......)
035002  URUGUAIANA                                                                                                                                                       
035003  URUGUAIANA                                                                                                                                                       
   109  ALTOS            3   EX                                                                                                                                                0.
109001  ALTOS                                                                                                                                                            
109002  ALTOS                                                                                                                                                            
109003  ALTOS                                                                                                                                                            
109004  ALTOS                                                                                                                                                            
109005  ALTOS                                                                                                                                                            
109006  ALTOS                                                                                                                                                            
109007  ALTOS                                                                                                                                                            
109008  ALTOS                                                                                                                                                            
   111  ARACATI          3   EX                                                                                                                                                0.
111001  ARACATI                                                                                                                                                          
111002  ARACATI                                                                                                                                                          
111003  ARACATI                                                                                                                                                          
111004  ARACATI                                                                                                                                                          
111005  ARACATI                                                                                                                                                          
111006  ARACATI                                                                                                                                                          
111007  ARACATI                                                                                                                                                          
   112  BAHIA I          3   EX                                                                                                                                                0.
112001  BAHIA I                                                                                                                                                          
112002  BAHIA I                                                                                                                                                          
112003  BAHIA I                                                                                                                                                          
   113  BATURITE         3   EX                                                                                                                                                0.
113001  BATURITE                                                                                                                                                         
113002  BATURITE                                                                                                                                                         
113003  BATURITE                                                                                                                                                         
113004  BATURITE                                                                                                                                                         
113005  BATURITE                                                                                                                                                         
113006  BATURITE                                                                                                                                                         
113007  BATURITE                                                                                                                                                         
   093  CAMACARI D/G     3   EX                                                                                                                                                0.
093001  CAMACARI D/G                                                                                                                                                     
093002  CAMACARI D/G                                                                                                                                                     
093003  CAMACARI D/G                                                                                                                                                     
093004  CAMACARI D/G                                                                                                                                                     
093005  CAMACARI D/G                                                                                                                                                     
   166  CAMACARI PI      3   EX                                                                                                                                                0.
166001  CAMACARI PI                                                                                                                                                      
166002  CAMACARI PI                                                                                                                                                      
166003  CAMACARI PI                                                                                                                                                      
166004  CAMACARI PI                                                                                                                                                      
   052  CAMPINA GDE      3   EX                                                                                                                                                0.
052001  CAMPINA GDE                                                                                                                                                              
052002  CAMPINA GDE                                                                                                                                                              
052003  CAMPINA GDE                                                                                                                                                              
052004  CAMPINA GDE                                                                                                                                                              
   117  CAMPO MAIOR      3   EX                                                                                                                                                0.
117001  CAMPO MAIOR                                                                                                                                                      
117002  CAMPO MAIOR                                                                                                                                                      
117003  CAMPO MAIOR                                                                                                                                                      
117004  CAMPO MAIOR                                                                                                                                                      
117005  CAMPO MAIOR                                                                                                                                                      
117006  CAMPO MAIOR                                                                                                                                                      
117007  CAMPO MAIOR                                                                                                                                                      
117008  CAMPO MAIOR                                                                                                                                                      
   119  CAUCAIA          3   EX                                                                                                                                                0.
119001  CAUCAIA                                                                                                                                                          
119002  CAUCAIA                                                                                                                                                          
119003  CAUCAIA                                                                                                                                                          
119004  CAUCAIA                                                                                                                                                          
119005  CAUCAIA                                                                                                                                                          
119006  CAUCAIA                                                                                                                                                          
119007  CAUCAIA                                                                                                                                                          
119008  CAUCAIA                                                                                                                                                          
119009  CAUCAIA                                                                                                                                                          
   121  CRATO            3   EX                                                                                                                                                0.
121001  CRATO                                                                                                                                                            
121002  CRATO                                                                                                                                                            
121003  CRATO                                                                                                                                                            
121004  CRATO                                                                                                                                                            
121005  CRATO                                                                                                                                                            
121006  CRATO                                                                                                                                                            
121007  CRATO                                                                                                                                                            
121008  CRATO                                                                                                                                                            
   125  ENGUIA PECEM     3   EX                                                                                                                                                0.
125001  ENGUIA PECEM                                                                                                                                                     
125002  ENGUIA PECEM                                                                                                                                                     
125003  ENGUIA PECEM                                                                                                                                                     
125004  ENGUIA PECEM                                                                                                                                                     
125005  ENGUIA PECEM                                                                                                                                                     
125006  ENGUIA PECEM                                                                                                                                                     
125007  ENGUIA PECEM                                                                                                                                                     
125008  ENGUIA PECEM                                                                                                                                                     
125009  ENGUIA PECEM                                                                                                                                                     
   106  ERB CANDEIAS     3   NE                                                                                                                                                0.
106001  ERB CANDEIAS                                                                                                                                                     
   074  FAFEN            3   EX                                                                                                                                                0.
074001  FAFEN                                                                                                                                                            
074002  FAFEN                                                                                                                                                            
074003  FAFEN                                                                                                                                                            
074004  FAFEN                                                                                                                                                            
   042  FORTALEZA        3   EX                                                                                                                                              223.
042001  FORTALEZA                                                                                                                                                        
042002  FORTALEZA                                                                                                                                                        
042003  FORTALEZA                                                                                                                                                        
   053  GLOBAL I         3   EX                                                                                                                                                0.
053001  GLOBAL I                                                                                                                                                                 
053002  GLOBAL I                                                                                                                                                                 
053003  GLOBAL I                                                                                                                                                                 
053004  GLOBAL I                                                                                                                                                                 
   055  GLOBAL II        3   EX                                                                                                                                                0.
