 PATAMAR DE DEFICIT
 NUMERO DE PATAMARES DE DEFICIT
 XXX
   1
 CUSTO DO DEFICIT
 NUM|NOME SSIS.|    CUSTO DE DEFICIT POR PATAMAR  | P.U. CORTE POR PATAMAR|
 XXX|XXXXXXXXXX| F|XXXX.XX XXXX.XX XXXX.XX XXXX.XX|X.XXX X.XXX X.XXX X.XXX|
 1   SUDESTE     0 4596.31 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 2   SUL         0 4596.31 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 3   NORDESTE    0 4596.31 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 4   NORTE       0 4596.31 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 11  NOFICT1     1
 999
 LIMITES DE INTERCAMBIO
 A   B   A->B    B->A
 XXX XXX XJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
   1   2               0
2022     1854.   1666.   1806.   1889.   1847.   2045.   2165.   2083.   2146.   2397.   2035.   1854. 
   3
2018     3531.   4191.   3799.   4013.   4392.   5012.   5748.   6384.   6363.   6325.   5965.   5609. 
2019     4165.   4851.   4343.   4563.   4982.   5628.   6417.   7109.   7066.   6939.   6532.   6068. 
2020     4396.   5091.   4621.   4871.   5266.   5974.   6802.   7451.   7401.   7256.   6688.   6199. 
2021     4684.   5400.   4861.   5103.   5501.   6203.   7049.   7720.   7671.   7514.   6925.   6429. 
2022     4684.   5400.   4861.   5103.   5501.   6203.   7049.   7720.   7671.   7514.   6925.   6429. 
   4
2018      207.    180.    184.    186.    185.    195.    191.    222.    227.    227.    228.    230. 
2019      207.    180.    184.    186.    185.    195.    191.    222.    227.    227.    228.    230. 
2020      207.    180.    184.    186.    185.    199.    195.    225.    230.    230.    232.    235. 
2021      212.    185.    189.    191.    190.    199.    195.    225.    230.    230.    232.    235. 
2022      212.    185.    189.    191.    190.    199.    195.    225.    230.    230.    232.    235. 
 999
